county,date,ML,Low_90,High_90,Low_50,High_50
Dallas,2020-06-22,1.2,0.97,1.4000000000000001,1.08,1.26
Dallas,2020-06-23,1.18,0.9500000000000001,1.3800000000000001,1.06,1.24
Dallas,2020-06-24,1.17,0.93,1.36,1.04,1.22
Dallas,2020-06-25,1.18,0.9500000000000001,1.37,1.05,1.23
Dallas,2020-06-26,1.2,0.97,1.3900000000000001,1.11,1.28
Dallas,2020-06-27,1.23,0.99,1.41,1.1300000000000001,1.3
Dallas,2020-06-28,1.27,1.05,1.46,1.16,1.33
Dallas,2020-06-29,1.29,1.08,1.48,1.17,1.34
Dallas,2020-06-30,1.28,1.06,1.46,1.16,1.33
Dallas,2020-07-01,1.26,1.03,1.43,1.17,1.33
Denton,2020-06-10,2.5100000000000002,0.47000000000000003,4.29,1.56,3.2
Denton,2020-06-11,2.15,0.65,3.43,1.46,2.62
Denton,2020-06-12,1.87,0.67,2.92,1.34,2.27
Denton,2020-06-13,1.6300000000000001,0.58,2.52,1.17,1.97
Denton,2020-06-14,1.41,0.5,2.23,0.97,1.69
Denton,2020-06-15,1.4000000000000001,0.56,2.15,1.0,1.6600000000000001
Denton,2020-06-16,1.51,0.74,2.2,1.17,1.77
Denton,2020-06-17,1.6500000000000001,0.93,2.27,1.33,1.8800000000000001
Denton,2020-06-18,1.73,1.07,2.3000000000000003,1.4000000000000001,1.9100000000000001
Denton,2020-06-19,1.71,1.09,2.23,1.42,1.8900000000000001
Denton,2020-06-20,1.62,1.06,2.12,1.35,1.79
Denton,2020-06-21,1.53,1.01,2.0100000000000002,1.31,1.72
Denton,2020-06-22,1.47,0.9400000000000001,1.9000000000000001,1.2,1.6
Denton,2020-06-23,1.46,0.9500000000000001,1.87,1.22,1.6
Denton,2020-06-24,1.47,0.99,1.87,1.26,1.62
Denton,2020-06-25,1.46,1.02,1.86,1.23,1.58
Denton,2020-06-26,1.3900000000000001,0.9400000000000001,1.76,1.17,1.51
Denton,2020-06-27,1.31,0.91,1.7,1.1,1.43
Denton,2020-06-28,1.26,0.8300000000000001,1.61,1.06,1.3800000000000001
Denton,2020-06-29,1.21,0.8300000000000001,1.59,1.0,1.32
Denton,2020-06-30,1.21,0.8200000000000001,1.57,1.03,1.34
Denton,2020-07-01,1.23,0.84,1.58,1.03,1.34
Duval,2020-07-01,1.67,0.0,4.34,0.47000000000000003,2.54
Ector,2020-06-25,1.45,0.0,3.02,0.6900000000000001,2.1
Ector,2020-06-26,0.89,0.0,2.07,0.28,1.26
Ector,2020-06-27,0.68,0.0,1.7,0.22,1.02
Ector,2020-06-28,0.11,0.0,1.35,0.01,0.62
Ector,2020-06-29,0.12,0.0,1.26,0.01,0.58
Ector,2020-06-30,0.13,0.0,1.19,0.0,0.54
Ector,2020-07-01,0.39,0.0,1.19,0.04,0.59
El Paso,2020-04-10,1.25,0.0,2.97,0.4,1.81
El Paso,2020-04-11,0.87,0.0,2.14,0.28,1.29
El Paso,2020-04-12,0.8200000000000001,0.0,1.87,0.29,1.17
El Paso,2020-04-13,0.87,0.0,1.76,0.35000000000000003,1.17
El Paso,2020-04-14,1.11,0.1,1.93,0.65,1.44
El Paso,2020-04-15,1.3,0.4,2.15,0.89,1.62
El Paso,2020-04-16,1.3900000000000001,0.52,2.14,0.98,1.6500000000000001
El Paso,2020-04-17,1.36,0.5700000000000001,2.06,0.96,1.58
El Paso,2020-04-18,1.23,0.47000000000000003,1.87,0.86,1.44
El Paso,2020-04-19,1.08,0.36,1.69,0.75,1.3
El Paso,2020-04-20,1.05,0.4,1.67,0.72,1.25
El Paso,2020-04-21,1.07,0.42,1.6500000000000001,0.75,1.26
El Paso,2020-04-22,1.12,0.48,1.67,0.8200000000000001,1.31
El Paso,2020-04-23,1.19,0.6,1.74,0.92,1.3900000000000001
El Paso,2020-04-24,1.21,0.62,1.72,0.96,1.41
El Paso,2020-04-25,1.21,0.65,1.71,0.93,1.37
El Paso,2020-04-26,1.16,0.61,1.6400000000000001,0.88,1.31
El Paso,2020-04-27,1.09,0.55,1.56,0.8200000000000001,1.24
El Paso,2020-04-28,1.06,0.53,1.52,0.8,1.21
El Paso,2020-04-29,1.03,0.53,1.5,0.8,1.2
El Paso,2020-04-30,1.02,0.51,1.47,0.76,1.16
El Paso,2020-05-01,1.01,0.5,1.45,0.78,1.17
El Paso,2020-05-02,1.0,0.49,1.43,0.75,1.1400000000000001
El Paso,2020-05-03,1.0,0.5,1.43,0.8,1.18
El Paso,2020-05-04,1.01,0.53,1.45,0.78,1.16
El Paso,2020-05-05,1.06,0.59,1.5,0.8200000000000001,1.2
El Paso,2020-05-06,1.1400000000000001,0.66,1.56,0.92,1.29
El Paso,2020-05-07,1.22,0.75,1.6300000000000001,1.03,1.3900000000000001
El Paso,2020-05-08,1.24,0.79,1.6500000000000001,1.0,1.36
El Paso,2020-05-09,1.2,0.74,1.59,0.98,1.33
El Paso,2020-05-10,1.1300000000000001,0.71,1.54,0.9,1.25
El Paso,2020-05-11,1.08,0.63,1.46,0.88,1.22
El Paso,2020-05-12,1.11,0.67,1.49,0.89,1.23
El Paso,2020-05-13,1.17,0.73,1.54,0.93,1.27
El Paso,2020-05-14,1.25,0.81,1.61,1.04,1.37
El Paso,2020-05-15,1.29,0.88,1.6600000000000001,1.11,1.43
El Paso,2020-05-16,1.29,0.87,1.6400000000000001,1.08,1.4000000000000001
El Paso,2020-05-17,1.25,0.85,1.6,1.05,1.36
El Paso,2020-05-18,1.24,0.84,1.58,1.03,1.34
El Paso,2020-05-19,1.24,0.85,1.58,1.06,1.36
El Paso,2020-05-20,1.3,0.91,1.6300000000000001,1.1,1.4000000000000001
El Paso,2020-05-21,1.31,0.9500000000000001,1.6500000000000001,1.1400000000000001,1.43
El Paso,2020-05-22,1.29,0.92,1.61,1.1,1.3900000000000001
El Paso,2020-05-23,1.21,0.85,1.53,1.04,1.32
El Paso,2020-05-24,1.12,0.75,1.43,0.9400000000000001,1.22
El Paso,2020-05-25,1.06,0.6900000000000001,1.37,0.88,1.16
El Paso,2020-05-26,1.03,0.66,1.34,0.85,1.1300000000000001
El Paso,2020-05-27,1.04,0.67,1.35,0.86,1.1400000000000001
El Paso,2020-05-28,1.07,0.7000000000000001,1.3800000000000001,0.89,1.17
El Paso,2020-05-29,1.07,0.71,1.3900000000000001,0.9,1.18
El Paso,2020-05-30,1.05,0.68,1.36,0.88,1.16
El Paso,2020-05-31,1.0,0.63,1.31,0.8300000000000001,1.11
El Paso,2020-06-01,1.01,0.65,1.33,0.85,1.1300000000000001
El Paso,2020-06-02,1.08,0.73,1.41,0.92,1.2
El Paso,2020-06-03,1.17,0.8,1.48,1.0,1.28
El Paso,2020-06-04,1.24,0.89,1.56,1.06,1.34
El Paso,2020-06-05,1.24,0.88,1.54,1.08,1.35
El Paso,2020-06-06,1.19,0.85,1.5,1.02,1.29
El Paso,2020-06-07,1.12,0.77,1.42,0.9500000000000001,1.22
El Paso,2020-06-08,1.04,0.6900000000000001,1.34,0.87,1.1400000000000001
El Paso,2020-06-09,1.02,0.66,1.31,0.84,1.11
El Paso,2020-06-10,1.02,0.67,1.32,0.84,1.11
El Paso,2020-06-11,1.01,0.66,1.31,0.8300000000000001,1.1
El Paso,2020-06-12,1.01,0.67,1.32,0.84,1.11
El Paso,2020-06-13,0.97,0.61,1.27,0.81,1.08
El Paso,2020-06-14,0.96,0.6,1.26,0.8,1.07
El Paso,2020-06-15,0.9500000000000001,0.6,1.26,0.81,1.08
El Paso,2020-06-16,0.97,0.6,1.27,0.78,1.06
El Paso,2020-06-17,1.02,0.65,1.32,0.8300000000000001,1.11
El Paso,2020-06-18,1.12,0.78,1.44,0.92,1.2
El Paso,2020-06-19,1.18,0.8200000000000001,1.48,1.02,1.29
El Paso,2020-06-20,1.23,0.88,1.53,1.06,1.33
El Paso,2020-06-21,1.25,0.9,1.54,1.06,1.33
El Paso,2020-06-22,1.24,0.91,1.54,1.08,1.34
El Paso,2020-06-23,1.28,0.9500000000000001,1.57,1.1,1.36
El Paso,2020-06-24,1.29,0.97,1.58,1.1500000000000001,1.4000000000000001
El Paso,2020-06-25,1.36,1.03,1.6300000000000001,1.19,1.44
El Paso,2020-06-26,1.3900000000000001,1.06,1.6500000000000001,1.25,1.49
El Paso,2020-06-27,1.37,1.08,1.6500000000000001,1.21,1.45
El Paso,2020-06-28,1.34,1.05,1.61,1.21,1.44
El Paso,2020-06-29,1.3,1.02,1.57,1.1500000000000001,1.3800000000000001
El Paso,2020-06-30,1.26,0.9500000000000001,1.5,1.1,1.33
El Paso,2020-07-01,1.25,0.96,1.5,1.1300000000000001,1.35
Ellis,2020-06-23,2.88,0.81,4.64,1.99,3.59
Ellis,2020-06-24,2.37,0.96,3.64,1.72,2.83
Ellis,2020-06-25,1.61,0.47000000000000003,2.63,1.11,2.0100000000000002
Ellis,2020-06-26,0.99,0.03,1.78,0.55,1.32
Ellis,2020-06-27,0.91,0.02,1.6300000000000001,0.5,1.21
Ellis,2020-06-28,0.84,0.03,1.53,0.43,1.1
Ellis,2020-06-29,1.2,0.35000000000000003,1.93,0.79,1.45
Ellis,2020-06-30,1.47,0.68,2.15,1.08,1.69
Ellis,2020-07-01,1.56,0.86,2.21,1.22,1.78
Fort Bend,2020-04-03,1.0,0.0,2.79,0.21,1.53
Fort Bend,2020-04-04,0.87,0.0,2.15,0.23,1.25
Fort Bend,2020-04-05,1.17,0.03,2.17,0.63,1.59
Fort Bend,2020-04-06,1.3800000000000001,0.26,2.31,0.84,1.71
Fort Bend,2020-04-07,1.57,0.6,2.45,1.1,1.87
Fort Bend,2020-04-08,1.6300000000000001,0.75,2.4,1.23,1.9100000000000001
Fort Bend,2020-04-09,1.51,0.7000000000000001,2.2,1.1300000000000001,1.75
Fort Bend,2020-04-10,1.27,0.55,1.94,0.91,1.49
Fort Bend,2020-04-11,1.06,0.36,1.68,0.71,1.26
Fort Bend,2020-04-12,0.9400000000000001,0.26,1.53,0.61,1.1400000000000001
Fort Bend,2020-04-13,0.9,0.23,1.47,0.63,1.1400000000000001
Fort Bend,2020-04-14,0.93,0.29,1.5,0.64,1.1400000000000001
Fort Bend,2020-04-15,1.06,0.45,1.6300000000000001,0.76,1.25
Fort Bend,2020-04-16,1.1300000000000001,0.5,1.6500000000000001,0.86,1.33
Fort Bend,2020-04-17,1.18,0.58,1.69,0.89,1.35
Fort Bend,2020-04-18,1.1500000000000001,0.59,1.6600000000000001,0.89,1.33
Fort Bend,2020-04-19,1.04,0.47000000000000003,1.52,0.79,1.22
Fort Bend,2020-04-20,1.02,0.47000000000000003,1.5,0.8,1.22
Fort Bend,2020-04-21,0.98,0.46,1.47,0.72,1.1400000000000001
Fort Bend,2020-04-22,0.9400000000000001,0.42,1.42,0.72,1.1300000000000001
Fort Bend,2020-04-23,0.97,0.45,1.44,0.72,1.1300000000000001
Fort Bend,2020-04-24,0.96,0.45,1.43,0.6900000000000001,1.1
Fort Bend,2020-04-25,0.9400000000000001,0.4,1.3800000000000001,0.71,1.11
Fort Bend,2020-04-26,0.91,0.4,1.37,0.67,1.07
Fort Bend,2020-04-27,0.89,0.37,1.34,0.65,1.05
Fort Bend,2020-04-28,0.93,0.4,1.37,0.68,1.08
Fort Bend,2020-04-29,0.97,0.46,1.42,0.71,1.11
Fort Bend,2020-04-30,1.03,0.52,1.47,0.8,1.19
Fort Bend,2020-05-01,1.08,0.5700000000000001,1.51,0.8200000000000001,1.21
Fort Bend,2020-05-02,1.09,0.59,1.52,0.87,1.25
Fort Bend,2020-05-03,1.12,0.64,1.55,0.87,1.25
Fort Bend,2020-05-04,1.1,0.62,1.52,0.88,1.25
Fort Bend,2020-05-05,1.11,0.63,1.52,0.87,1.24
Fort Bend,2020-05-06,1.1,0.62,1.5,0.89,1.25
Fort Bend,2020-05-07,1.08,0.61,1.48,0.85,1.21
Fort Bend,2020-05-08,1.03,0.58,1.44,0.8,1.16
Fort Bend,2020-05-09,0.99,0.53,1.3900000000000001,0.75,1.11
Fort Bend,2020-05-10,0.93,0.47000000000000003,1.33,0.6900000000000001,1.05
Fort Bend,2020-05-11,0.9,0.45,1.31,0.66,1.02
Fort Bend,2020-05-12,0.89,0.42,1.29,0.66,1.02
Fort Bend,2020-05-13,0.92,0.46,1.33,0.7000000000000001,1.06
Fort Bend,2020-05-14,0.98,0.52,1.3900000000000001,0.75,1.11
Fort Bend,2020-05-15,1.0,0.53,1.4000000000000001,0.77,1.1300000000000001
Fort Bend,2020-05-16,1.0,0.53,1.4000000000000001,0.77,1.1300000000000001
Fort Bend,2020-05-17,0.97,0.5,1.37,0.74,1.1
Fort Bend,2020-05-18,0.9400000000000001,0.47000000000000003,1.34,0.71,1.07
Fort Bend,2020-05-19,0.93,0.47000000000000003,1.34,0.71,1.07
Fort Bend,2020-05-20,0.93,0.48,1.35,0.71,1.07
Fort Bend,2020-05-21,0.9400000000000001,0.49,1.36,0.72,1.08
Fort Bend,2020-05-22,0.9500000000000001,0.47000000000000003,1.35,0.73,1.09
Fort Bend,2020-05-23,0.9500000000000001,0.47000000000000003,1.35,0.74,1.1
Fort Bend,2020-05-24,0.93,0.46,1.34,0.73,1.09
Fort Bend,2020-05-25,0.93,0.47000000000000003,1.35,0.74,1.1
Fort Bend,2020-05-26,0.93,0.48,1.36,0.6900000000000001,1.06
Fort Bend,2020-05-27,0.97,0.48,1.37,0.72,1.09
Fort Bend,2020-05-28,1.0,0.51,1.4000000000000001,0.75,1.12
Fort Bend,2020-05-29,1.02,0.56,1.44,0.8300000000000001,1.19
Fort Bend,2020-05-30,1.0,0.53,1.41,0.8,1.16
Fort Bend,2020-05-31,1.0,0.52,1.4000000000000001,0.79,1.1500000000000001
Fort Bend,2020-06-01,0.99,0.51,1.3900000000000001,0.78,1.1400000000000001
Fort Bend,2020-06-02,1.02,0.54,1.42,0.8,1.16
Fort Bend,2020-06-03,1.09,0.63,1.5,0.87,1.23
Fort Bend,2020-06-04,1.1500000000000001,0.71,1.57,0.92,1.28
Fort Bend,2020-06-05,1.17,0.73,1.58,0.97,1.32
Fort Bend,2020-06-06,1.1300000000000001,0.6900000000000001,1.53,0.91,1.26
Fort Bend,2020-06-07,1.09,0.63,1.47,0.85,1.2
Fort Bend,2020-06-08,1.08,0.64,1.47,0.88,1.22
Fort Bend,2020-06-09,1.08,0.63,1.46,0.88,1.22
Fort Bend,2020-06-10,1.11,0.68,1.5,0.9,1.24
Fort Bend,2020-06-11,1.1400000000000001,0.6900000000000001,1.51,0.92,1.26
Fort Bend,2020-06-12,1.1,0.66,1.47,0.92,1.25
Fort Bend,2020-06-13,1.03,0.58,1.3900000000000001,0.84,1.17
Fort Bend,2020-06-14,0.99,0.55,1.36,0.8,1.1300000000000001
Fort Bend,2020-06-15,1.07,0.63,1.44,0.88,1.21
Fort Bend,2020-06-16,1.19,0.76,1.56,0.99,1.32
Fort Bend,2020-06-17,1.36,0.93,1.72,1.1400000000000001,1.47
Fort Bend,2020-06-18,1.46,1.04,1.81,1.25,1.57
Fort Bend,2020-06-19,1.5,1.11,1.85,1.3,1.61
Fort Bend,2020-06-20,1.46,1.06,1.78,1.26,1.56
Fort Bend,2020-06-21,1.35,0.98,1.68,1.17,1.46
Fort Bend,2020-06-22,1.25,0.88,1.57,1.06,1.35
Fort Bend,2020-06-23,1.23,0.87,1.55,1.06,1.34
Fort Bend,2020-06-24,1.26,0.91,1.58,1.08,1.36
Fort Bend,2020-06-25,1.31,0.97,1.6300000000000001,1.12,1.4000000000000001
Fort Bend,2020-06-26,1.31,0.97,1.62,1.1400000000000001,1.41
Fort Bend,2020-06-27,1.26,0.93,1.57,1.08,1.35
Fort Bend,2020-06-28,1.1500000000000001,0.81,1.45,0.96,1.23
Fort Bend,2020-06-29,1.03,0.68,1.32,0.84,1.11
Fort Bend,2020-06-30,0.92,0.59,1.23,0.73,1.0
Fort Bend,2020-07-01,0.8200000000000001,0.49,1.1400000000000001,0.65,0.92
Frio,2020-06-19,2.2800000000000002,0.0,4.74,1.03,3.27
Frio,2020-06-20,1.31,0.0,3.2,0.41000000000000003,1.93
Frio,2020-06-21,1.0,0.0,2.61,0.25,1.49
Frio,2020-06-22,0.67,0.0,2.18,0.02,1.03
Frio,2020-06-23,0.5700000000000001,0.0,1.99,0.03,0.9400000000000001
Frio,2020-06-24,0.63,0.0,1.93,0.03,0.93
Frio,2020-06-25,0.67,0.0,1.8900000000000001,0.04,0.93
Frio,2020-06-26,0.7000000000000001,0.0,1.85,0.18,1.05
Frio,2020-06-27,0.63,0.0,1.75,0.08,0.9
Frio,2020-06-28,0.75,0.0,1.79,0.19,1.04
Frio,2020-06-29,0.85,0.0,1.82,0.3,1.16
Frio,2020-06-30,1.0,0.02,1.92,0.48,1.35
Frio,2020-07-01,1.2,0.1,2.09,0.72,1.58
Galveston,2020-06-07,1.74,0.01,3.33,0.8200000000000001,2.35
Galveston,2020-06-08,1.47,0.13,2.69,0.84,1.97
Galveston,2020-06-09,1.31,0.15,2.32,0.79,1.73
Galveston,2020-06-10,1.34,0.31,2.2800000000000002,0.89,1.72
Galveston,2020-06-11,1.36,0.43,2.22,0.9,1.6500000000000001
Galveston,2020-06-12,1.44,0.56,2.2,1.02,1.7
Galveston,2020-06-13,1.48,0.68,2.18,1.1,1.72
Galveston,2020-06-14,1.5,0.76,2.14,1.1500000000000001,1.72
Galveston,2020-06-15,1.56,0.89,2.16,1.28,1.8
Galveston,2020-06-16,1.59,0.96,2.14,1.28,1.77
Galveston,2020-06-17,1.6300000000000001,1.04,2.14,1.3800000000000001,1.83
Galveston,2020-06-18,1.7,1.17,2.19,1.45,1.87
Galveston,2020-06-19,1.73,1.21,2.17,1.46,1.86
Galveston,2020-06-20,1.7,1.21,2.11,1.47,1.84
Galveston,2020-06-21,1.6300000000000001,1.18,2.0300000000000002,1.42,1.77
Galveston,2020-06-22,1.62,1.18,1.99,1.44,1.77
Galveston,2020-06-23,1.6300000000000001,1.21,1.98,1.42,1.74
Galveston,2020-06-24,1.68,1.29,2.02,1.5,1.8
Galveston,2020-06-25,1.7,1.32,2.02,1.52,1.81
Galveston,2020-06-26,1.69,1.31,1.98,1.49,1.77
Galveston,2020-06-27,1.61,1.26,1.9000000000000001,1.42,1.69
Galveston,2020-06-28,1.54,1.2,1.82,1.36,1.62
Galveston,2020-06-29,1.44,1.12,1.72,1.27,1.52
Galveston,2020-06-30,1.4000000000000001,1.08,1.67,1.27,1.51
Galveston,2020-07-01,1.36,1.04,1.62,1.2,1.44
Grayson,2020-06-15,1.0,0.0,3.96,0.0,1.82
Grayson,2020-06-16,1.34,0.0,3.31,0.37,1.95
Grayson,2020-06-17,1.22,0.0,2.82,0.41000000000000003,1.75
Grayson,2020-06-18,1.33,0.0,2.67,0.59,1.83
Grayson,2020-06-19,1.1300000000000001,0.0,2.34,0.55,1.6400000000000001
Grayson,2020-06-20,1.0,0.0,2.13,0.39,1.3900000000000001
Grayson,2020-06-21,0.9,0.0,1.97,0.33,1.26
Grayson,2020-06-22,0.91,0.0,1.92,0.36,1.26
Grayson,2020-06-23,0.92,0.0,1.87,0.41000000000000003,1.28
Grayson,2020-06-24,0.93,0.01,1.84,0.4,1.25
Grayson,2020-06-25,0.87,0.0,1.75,0.39,1.2
Grayson,2020-06-26,0.8200000000000001,0.0,1.67,0.35000000000000003,1.1300000000000001
Grayson,2020-06-27,0.8300000000000001,0.0,1.6600000000000001,0.36,1.1300000000000001
Grayson,2020-06-28,0.78,0.0,1.6,0.3,1.05
Grayson,2020-06-29,0.74,0.0,1.55,0.26,0.99
Grayson,2020-06-30,0.8,0.0,1.58,0.4,1.1300000000000001
Grayson,2020-07-01,0.81,0.01,1.58,0.35000000000000003,1.08
Gregg,2020-07-01,2.84,0.02,5.15,1.5,3.84
Grimes,2020-06-29,3.42,1.53,5.12,2.58,4.0600000000000005
Grimes,2020-06-30,2.99,1.7,4.1,2.39,3.38
Grimes,2020-07-01,2.67,1.68,3.54,2.2,2.97
Guadalupe,2020-06-19,2.0,0.04,3.59,1.05,2.64
Guadalupe,2020-06-20,1.93,0.44,3.2,1.28,2.44
Guadalupe,2020-06-21,1.81,0.61,2.87,1.25,2.19
Guadalupe,2020-06-22,1.93,0.91,2.83,1.47,2.2600000000000002
Guadalupe,2020-06-23,1.81,0.9500000000000001,2.62,1.4000000000000001,2.09
Guadalupe,2020-06-24,1.85,1.04,2.5300000000000002,1.49,2.1
Guadalupe,2020-06-25,1.6600000000000001,0.9400000000000001,2.29,1.31,1.87
Guadalupe,2020-06-26,1.41,0.75,2.0100000000000002,1.1,1.62
Guadalupe,2020-06-27,1.17,0.51,1.72,0.85,1.35
Guadalupe,2020-06-28,1.01,0.38,1.55,0.74,1.22
Guadalupe,2020-06-29,0.92,0.33,1.47,0.66,1.1300000000000001
Guadalupe,2020-06-30,0.93,0.31,1.44,0.62,1.09
Guadalupe,2020-07-01,0.91,0.32,1.43,0.63,1.09
Hale,2020-06-22,2.84,0.02,5.15,1.5,3.84
Hale,2020-06-23,2.62,0.46,4.43,1.6300000000000001,3.33
Hale,2020-06-24,2.15,0.42,3.62,1.36,2.72
Hale,2020-06-25,1.82,0.39,3.12,1.18,2.34
Hale,2020-06-26,1.37,0.12,2.45,0.79,1.81
Hale,2020-06-27,1.16,0.05,2.13,0.63,1.56
Hale,2020-06-28,1.21,0.07,2.12,0.74,1.6300000000000001
Hale,2020-06-29,1.24,0.18,2.17,0.71,1.57
Hale,2020-06-30,1.3800000000000001,0.34,2.29,0.88,1.7
Hale,2020-07-01,1.52,0.53,2.39,1.07,1.84
Hardin,2020-07-01,2.84,0.02,5.15,1.5,3.84
Harris,2020-03-25,2.5100000000000002,0.59,4.22,1.6300000000000001,3.17
Harris,2020-03-26,3.12,1.85,4.3100000000000005,2.56,3.5700000000000003
Harris,2020-03-27,2.88,1.8900000000000001,3.7600000000000002,2.42,3.19
Harris,2020-03-28,2.61,1.8,3.33,2.24,2.87
Harris,2020-03-29,2.39,1.7,3.0100000000000002,2.07,2.61
Harris,2020-03-30,2.2600000000000002,1.6500000000000001,2.8000000000000003,1.94,2.42
Harris,2020-03-31,2.1,1.57,2.6,1.83,2.2600000000000002
Harris,2020-04-01,2.0100000000000002,1.51,2.45,1.77,2.16
Harris,2020-04-02,1.9100000000000001,1.44,2.31,1.68,2.04
Harris,2020-04-03,1.86,1.42,2.23,1.62,1.96
Harris,2020-04-04,1.93,1.55,2.3000000000000003,1.75,2.06
Harris,2020-04-05,1.99,1.61,2.31,1.8,2.09
Harris,2020-04-06,1.99,1.6600000000000001,2.31,1.82,2.09
Harris,2020-04-07,2.13,1.79,2.4,1.98,2.23
Harris,2020-04-08,2.09,1.77,2.34,1.92,2.16
Harris,2020-04-09,1.99,1.71,2.24,1.85,2.07
Harris,2020-04-10,1.8,1.52,2.0300000000000002,1.67,1.8800000000000001
Harris,2020-04-11,1.54,1.27,1.76,1.42,1.62
Harris,2020-04-12,1.31,1.03,1.52,1.18,1.3800000000000001
Harris,2020-04-13,1.1300000000000001,0.86,1.35,1.01,1.21
Harris,2020-04-14,0.99,0.72,1.21,0.88,1.08
Harris,2020-04-15,0.98,0.71,1.21,0.8300000000000001,1.04
Harris,2020-04-16,0.99,0.71,1.22,0.86,1.07
Harris,2020-04-17,1.04,0.76,1.27,0.9,1.11
Harris,2020-04-18,1.04,0.77,1.28,0.91,1.12
Harris,2020-04-19,1.03,0.76,1.27,0.9,1.11
Harris,2020-04-20,0.98,0.6900000000000001,1.21,0.8200000000000001,1.04
Harris,2020-04-21,0.9400000000000001,0.66,1.18,0.78,1.0
Harris,2020-04-22,0.9,0.61,1.1400000000000001,0.75,0.97
Harris,2020-04-23,0.88,0.59,1.12,0.74,0.96
Harris,2020-04-24,0.87,0.5700000000000001,1.11,0.74,0.96
Harris,2020-04-25,0.87,0.58,1.12,0.71,0.9400000000000001
Harris,2020-04-26,0.88,0.58,1.1300000000000001,0.72,0.9500000000000001
Harris,2020-04-27,0.91,0.62,1.17,0.76,0.99
Harris,2020-04-28,0.9400000000000001,0.66,1.21,0.79,1.02
Harris,2020-04-29,1.0,0.68,1.24,0.85,1.08
Harris,2020-04-30,1.05,0.76,1.31,0.9,1.1300000000000001
Harris,2020-05-01,1.08,0.78,1.33,0.92,1.1500000000000001
Harris,2020-05-02,1.06,0.76,1.31,0.91,1.1400000000000001
Harris,2020-05-03,1.03,0.72,1.27,0.87,1.1
Harris,2020-05-04,0.99,0.71,1.25,0.8200000000000001,1.05
Harris,2020-05-05,0.9500000000000001,0.65,1.2,0.79,1.02
Harris,2020-05-06,0.96,0.65,1.2,0.8,1.03
Harris,2020-05-07,0.99,0.6900000000000001,1.24,0.8300000000000001,1.06
Harris,2020-05-08,1.01,0.71,1.26,0.85,1.08
Harris,2020-05-09,1.06,0.76,1.31,0.91,1.1400000000000001
Harris,2020-05-10,1.11,0.8300000000000001,1.37,0.9500000000000001,1.18
Harris,2020-05-11,1.1500000000000001,0.86,1.4000000000000001,1.03,1.25
Harris,2020-05-12,1.18,0.9,1.43,1.04,1.26
Harris,2020-05-13,1.18,0.89,1.42,1.03,1.25
Harris,2020-05-14,1.1400000000000001,0.86,1.3800000000000001,0.99,1.21
Harris,2020-05-15,1.1400000000000001,0.85,1.37,0.98,1.2
Harris,2020-05-16,1.09,0.8300000000000001,1.34,0.97,1.18
Harris,2020-05-17,1.09,0.8200000000000001,1.33,0.96,1.17
Harris,2020-05-18,1.1,0.8300000000000001,1.34,0.97,1.18
Harris,2020-05-19,1.11,0.8300000000000001,1.34,0.97,1.18
Harris,2020-05-20,1.1,0.8200000000000001,1.33,0.97,1.18
Harris,2020-05-21,1.12,0.8300000000000001,1.34,0.98,1.19
Harris,2020-05-22,1.08,0.81,1.31,0.93,1.1400000000000001
Harris,2020-05-23,1.04,0.77,1.27,0.9,1.11
Harris,2020-05-24,1.01,0.75,1.25,0.87,1.08
Harris,2020-05-25,0.99,0.7000000000000001,1.21,0.85,1.06
Harris,2020-05-26,1.01,0.72,1.23,0.87,1.08
Harris,2020-05-27,1.04,0.76,1.27,0.9,1.11
Harris,2020-05-28,1.08,0.79,1.3,0.9400000000000001,1.1500000000000001
Harris,2020-05-29,1.06,0.8,1.3,0.92,1.1300000000000001
Harris,2020-05-30,1.07,0.8,1.3,0.93,1.1400000000000001
Harris,2020-05-31,1.07,0.8,1.3,0.93,1.1400000000000001
Harris,2020-06-01,1.1,0.8300000000000001,1.33,0.96,1.17
Harris,2020-06-02,1.17,0.92,1.41,1.02,1.23
Harris,2020-06-03,1.23,0.96,1.45,1.11,1.31
Harris,2020-06-04,1.29,1.03,1.51,1.16,1.36
Harris,2020-06-05,1.29,1.04,1.51,1.1500000000000001,1.35
Harris,2020-06-06,1.25,0.99,1.46,1.1400000000000001,1.33
Harris,2020-06-07,1.2,0.96,1.42,1.08,1.27
Harris,2020-06-08,1.16,0.91,1.37,1.04,1.23
Harris,2020-06-09,1.12,0.86,1.32,1.0,1.19
Harris,2020-06-10,1.1,0.84,1.3,0.97,1.16
Harris,2020-06-11,1.09,0.86,1.31,0.96,1.1500000000000001
Harris,2020-06-12,1.1,0.86,1.31,0.97,1.16
Harris,2020-06-13,1.11,0.87,1.32,0.98,1.17
Harris,2020-06-14,1.1400000000000001,0.89,1.34,1.0,1.19
Harris,2020-06-15,1.18,0.93,1.3800000000000001,1.04,1.23
Harris,2020-06-16,1.21,0.98,1.42,1.12,1.3
Harris,2020-06-17,1.37,1.12,1.56,1.25,1.43
Harris,2020-06-18,1.56,1.31,1.74,1.43,1.61
Harris,2020-06-19,1.6300000000000001,1.4000000000000001,1.81,1.52,1.69
Harris,2020-06-20,1.81,1.6,1.99,1.71,1.87
Harris,2020-06-21,1.8900000000000001,1.7,2.07,1.78,1.94
